id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;success_manipulated;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass;nestling_tarsus_l;nestling_wing_l
DIJ-017;chevreul;2022;30/04/2022;28/03/2022;02/04/2022;17/04/2022;7;7;7;1;0;8877090;8877091;THPAGPM0984;V022047;PM;unknown;nestling;NA;NA;NA;NA;13,64;18,59;43,00
DIJ-017;chevreul;2022;30/04/2022;28/03/2022;02/04/2022;17/04/2022;7;7;7;1;0;8877090;8877091;THPAGPM0985;V022048;PM;unknown;nestling;NA;NA;NA;NA;14,32;18,58;44,00
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1540;8877568;CC;unknown;nestling;NA;NA;NA;NA;10,28;15,85;39,00
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1541;8877569;CC;unknown;nestling;NA;NA;NA;NA;8,92;16,72;37,00
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1542;8877570;CC;unknown;nestling;NA;NA;NA;NA;5,32;14,32;29,00
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1543;8877571;CC;unknown;nestling;NA;NA;NA;NA;10,27;16,58;39,50
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1544;8877572;CC;unknown;nestling;NA;NA;NA;NA;8,62;15,97;37,50
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1545;8877573;CC;unknown;nestling;NA;NA;NA;NA;10,22;16,69;39,50
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1546;8877574;CC;unknown;nestling;NA;NA;NA;NA;8,28;15,85;37,50
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1547;8877575;CC;unknown;nestling;NA;NA;NA;NA;9,46;16,41;40,00
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1548;8877576;CC;unknown;nestling;NA;NA;NA;NA;9,68;16,94;38,00
DIJ-019;chevreul;2022;14/05/2022;09/04/2022;18/04/2022;01/05/2022;11;11;10;1;0;NA;NA;THPAGCC1549;8877577;CC;unknown;nestling;NA;NA;NA;NA;10,17;16,18;39,00
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1577;8877592;CC;unknown;nestling;NA;NA;NA;NA;9,14;15,79;42,00
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1578;8877593;CC;unknown;nestling;NA;NA;NA;NA;9,47;16,81;38,00
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1579;8877594;CC;unknown;nestling;NA;NA;NA;NA;8,78;15,82;39,00
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1580;8877595;CC;unknown;nestling;NA;NA;NA;NA;8,83;15,49;36,00
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1581;8877596;CC;unknown;nestling;NA;NA;NA;NA;9,48;16,45;40,50
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1582;8877597;CC;unknown;nestling;NA;NA;NA;NA;7,52;15,30;33,00
DIJ-020B;bd_strasbourg;2022;15/05/2022;12/04/2022;19/04/2022;02/05/2022;9;9;7;1;0;NA;NA;THPAGCC1583;8877598;CC;unknown;nestling;NA;NA;NA;NA;9,68;16,65;40,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1487;8877528;CC;unknown;nestling;NA;NA;NA;NA;10,65;16,98;38,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1488;8877529;CC;unknown;nestling;NA;NA;NA;NA;8,29;16,42;37,50
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1489;8877530;CC;unknown;nestling;NA;NA;NA;NA;8,92;16,72;36,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1490;8877531;CC;unknown;nestling;NA;NA;NA;NA;9,25;16,31;36,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1491;8877532;CC;unknown;nestling;NA;NA;NA;NA;9,49;16,12;38,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1492;8877533;CC;unknown;nestling;NA;NA;NA;NA;9,82;17,14;38,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1493;8877534;CC;unknown;nestling;NA;NA;NA;NA;9,98;16,34;38,00
DIJ-022B;bd_strasbourg;2022;12/05/2022;06/04/2022;16/04/2022;29/04/2022;12;9;8;1;0;NA;NA;THPAGCC1494;8877535;CC;unknown;nestling;NA;NA;NA;NA;9,07;15,88;38,00
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0059;V011041;CC;unknown;nestling;NA;NA;NA;NA;9,13;14,83;34,50
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0060;V011042;CC;unknown;nestling;NA;NA;NA;NA;9,73;15,95;36,00
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0061;V011043;CC;unknown;nestling;NA;NA;NA;NA;7,54;14,67;26,00
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0062;V011044;CC;unknown;nestling;NA;NA;NA;NA;9,53;15,89;36,00
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0063;V011045;CC;unknown;nestling;NA;NA;NA;NA;8,60;15,57;31,50
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0064;V011046;CC;unknown;nestling;NA;NA;NA;NA;5,28;12,32;20,50
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0065;V011047;CC;unknown;nestling;NA;NA;NA;NA;8,44;15,02;32,00
DIJ-023B;bd_strasbourg;2021;02/05/2021;29/03/2021;06/04/2021;19/04/2021;10;10;8;1;0;NA;NA;THPAGCC0066;V011048;CC;unknown;nestling;NA;NA;NA;NA;10,23;16,37;36,00
DIJ-023B;bd_strasbourg;2022;15/04/2022;25/03/2022;02/04/2022;NA;10;0;0;0;0;NA;NA;DIJ-023-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-025;prison;2021;02/05/2021;30/03/2021;06/04/2021;19/04/2021;9;8;1;1;0;NA;8877010;THPAGPM0067;8877010;PM;female;more_than_two;16,87;18,05;73,00;3,0;NA;NA;NA
DIJ-025;prison;2021;02/05/2021;30/03/2021;06/04/2021;19/04/2021;9;8;1;1;0;NA;8877010;THPAGPM0068;V011049;PM;unknown;nestling;NA;NA;NA;NA;10,12;15,68;27,00
DIJ-026;prison;2021;21/05/2021;14/04/2021;24/04/2021;09/05/2021;12;12;6;1;0;NA;NA;THPAGCC0901;NA;CC;unknown;nestling;NA;NA;NA;NA;6,22;13,22;24,00
DIJ-026;prison;2021;21/05/2021;14/04/2021;24/04/2021;09/05/2021;12;12;6;1;0;NA;NA;THPAGCC0902;NA;CC;unknown;nestling;NA;NA;NA;NA;5,30;13,16;22,00
DIJ-026;prison;2021;21/05/2021;14/04/2021;24/04/2021;09/05/2021;12;12;6;1;0;NA;NA;THPAGCC0903;NA;CC;unknown;nestling;NA;NA;NA;NA;6,07;13,53;22,00
DIJ-026;prison;2021;21/05/2021;14/04/2021;24/04/2021;09/05/2021;12;12;6;1;0;NA;NA;THPAGCC0904;NA;CC;unknown;nestling;NA;NA;NA;NA;5,79;12,77;25,00
DIJ-026;prison;2021;21/05/2021;14/04/2021;24/04/2021;09/05/2021;12;12;6;1;0;NA;NA;THPAGCC0905;NA;CC;unknown;nestling;NA;NA;NA;NA;5,10;13,25;22,50
DIJ-026;prison;2021;21/05/2021;14/04/2021;24/04/2021;09/05/2021;12;12;6;1;0;NA;NA;THPAGCC0906;NA;CC;unknown;nestling;NA;NA;NA;NA;7,70;14,21;27,00
DIJ-028;sq_creux_denfer;2019;10/05/2019;05/04/2019;10/04/2019;27/04/2019;7;7;0;0;0;NA;NA;DIJ-028-2019;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0041;8877006;PM;male;more_than_two;17,17;20,55;75,00;1,0;NA;NA;NA
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0042;V011027;PM;unknown;nestling;NA;NA;NA;NA;15,45;19,08;40,00
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0043;V011028;PM;unknown;nestling;NA;NA;NA;NA;12,17;19,60;41,00
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0044;V011029;PM;unknown;nestling;NA;NA;NA;NA;10,53;17,16;30,00
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0045;V011030;PM;unknown;nestling;NA;NA;NA;NA;13,03;18,51;39,00
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0046;V011031;PM;unknown;nestling;NA;NA;NA;NA;10,32;16,45;30,00
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0047;V011032;PM;unknown;nestling;NA;NA;NA;NA;11,92;14,26;35,00
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0048;8877007;PM;female;two;16,41;19,42;70,50;2,5;NA;NA;NA
DIJ-028;sq_creux_denfer;2021;01/05/2021;30/03/2021;04/04/2021;18/04/2021;7;7;7;1;0;8877006;8877007;THPAGPM0049;V011033;PM;unknown;nestling;NA;NA;NA;NA;16,08;19,61;42,00
DIJ-028;sq_creux_denfer;2022;05/05/2022;02/04/2022;04/04/2022;22/04/2022;4;3;3;1;0;NA;8381527;CESINPM1126;8381527;PM;female;more_than_two;17,05;18,79;73,00;2,5;NA;NA;NA
DIJ-028;sq_creux_denfer;2022;05/05/2022;02/04/2022;04/04/2022;22/04/2022;4;3;3;1;0;NA;8381527;CESINPM1125;V022342;PM;unknown;nestling;NA;NA;NA;NA;16,58;19,80;44,00
DIJ-028;sq_creux_denfer;2022;05/05/2022;02/04/2022;04/04/2022;22/04/2022;4;3;3;1;0;NA;8381527;CESINPM1127;V022343;PM;unknown;nestling;NA;NA;NA;NA;14,95;18,65;42,00
DIJ-028;sq_creux_denfer;2022;05/05/2022;02/04/2022;04/04/2022;22/04/2022;4;3;3;1;0;NA;8381527;CESINPM1128;V022344;PM;unknown;nestling;NA;NA;NA;NA;15,23;18,62;46,00
DIJ-030;sq_creux_denfer;2019;13/05/2019;08/04/2019;NA;NA;9;8;4;1;0;NA;NA;CLPECPM0468;8791433;PM;unknown;nestling;NA;NA;NA;NA;13,10;NA;NA
DIJ-030;sq_creux_denfer;2019;13/05/2019;08/04/2019;NA;NA;9;8;4;1;0;NA;NA;VIGARPM0430;8791434;PM;unknown;nestling;NA;NA;NA;NA;10,60;NA;NA
DIJ-030;sq_creux_denfer;2019;13/05/2019;08/04/2019;NA;NA;9;8;4;1;0;NA;NA;CLPECPM0469;8791435;PM;unknown;nestling;NA;NA;NA;NA;15,50;NA;NA
DIJ-030;sq_creux_denfer;2019;13/05/2019;08/04/2019;NA;NA;9;8;4;1;0;NA;NA;VIGARPM0431;8791436;PM;unknown;nestling;NA;NA;NA;NA;10,00;NA;NA
DIJ-030;sq_creux_denfer;2022;11/05/2022;06/04/2022;11/04/2022;28/04/2022;7;7;5;1;0;NA;NA;THPAGCC1421;8877400;CC;unknown;nestling;NA;NA;NA;NA;10,58;17,16;34,00
DIJ-030;sq_creux_denfer;2022;11/05/2022;06/04/2022;11/04/2022;28/04/2022;7;7;5;1;0;NA;NA;THPAGCC1422;8877501;CC;unknown;nestling;NA;NA;NA;NA;10,37;16,40;32,50
DIJ-030;sq_creux_denfer;2022;11/05/2022;06/04/2022;11/04/2022;28/04/2022;7;7;5;1;0;NA;NA;THPAGCC1423;8877502;CC;unknown;nestling;NA;NA;NA;NA;9,52;15,65;30,00
DIJ-030;sq_creux_denfer;2022;11/05/2022;06/04/2022;11/04/2022;28/04/2022;7;7;5;1;0;NA;NA;THPAGCC1424;8877503;CC;unknown;nestling;NA;NA;NA;NA;9,82;16,00;31,00
DIJ-030;sq_creux_denfer;2022;11/05/2022;06/04/2022;11/04/2022;28/04/2022;7;7;5;1;0;NA;NA;THPAGCC1425;8877504;CC;unknown;nestling;NA;NA;NA;NA;10,67;16,35;32,50
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;CLPECPM0013;8381947;PM;unknown;nestling;NA;NA;NA;NA;19,52;19,00;49,0
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;VIGARPM0020;8381948;PM;unknown;nestling;NA;NA;NA;NA;18,02;17,90;45,5
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;VIGARPM0021;8381941;PM;unknown;nestling;NA;NA;NA;NA;18,12;19,10;48,0
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;VIGARPM0022;8381945;PM;unknown;nestling;NA;NA;NA;NA;17,57;19,00;46,0
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;VIGARPM0023;8381944;PM;unknown;nestling;NA;NA;NA;NA;17,08;17,80;47,5
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;VIGARPM0024;8381943;PM;unknown;nestling;NA;NA;NA;NA;14,99;18,30;45,0
DIJ-031;sq_jean_bouin;2019;30/04/2019;27/03/2019;NA;NA;9;9;7;1;0;NA;NA;VIGARPM0025;8381942;PM;unknown;nestling;NA;NA;NA;NA;17,74;19,10;48,0
DIJ-032;sq_jean_bouin;2020;03/05/2020;29/03/2020;NA;NA;9;9;9;1;0;NA;NA;LAPOLCC0011;8791883;CC;unknown;nestling;NA;NA;NA;NA;11,85;17,21;NA
DIJ-032;sq_jean_bouin;2020;03/05/2020;29/03/2020;NA;NA;9;9;9;1;0;NA;NA;LAPOLCC0012;8791882;CC;unknown;nestling;NA;NA;NA;NA;11,18;16,53;NA
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0127;V011223;CC;unknown;nestling;NA;NA;NA;NA;10,92;17,67;37,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0128;V011224;CC;unknown;nestling;NA;NA;NA;NA;8,71;16,77;31,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0129;V011225;CC;unknown;nestling;NA;NA;NA;NA;10,76;17,52;39,50
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0130;V011226;CC;unknown;nestling;NA;NA;NA;NA;10,78;17,89;38,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0131;V011227;CC;unknown;nestling;NA;NA;NA;NA;10,25;17,47;37,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0132;V011228;CC;unknown;nestling;NA;NA;NA;NA;10,76;17,49;38,50
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0133;V011229;CC;unknown;nestling;NA;NA;NA;NA;10,20;17,03;36,00
DIJ-032;sq_jean_bouin;2021;06/05/2021;31/03/2021;08/04/2021;23/04/2021;10;8;8;1;0;NA;NA;CESINCC0134;V011230;CC;unknown;nestling;NA;NA;NA;NA;9,75;19,95;37,00
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;0;NA;NA;CLPECPM0562;8791645;PM;unknown;nestling;NA;NA;NA;NA;13,66;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;0;NA;NA;VIGARPM0514;8791646;PM;unknown;nestling;NA;NA;NA;NA;14,99;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;0;NA;NA;VIGARPM0515;8791647;PM;unknown;nestling;NA;NA;NA;NA;10,61;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;0;NA;NA;CLPECPM0563;8791648;PM;unknown;nestling;NA;NA;NA;NA;15,10;NA;NA
DIJ-033;sq_jean_bouin;2019;15/05/2019;13/04/2019;NA;NA;9;8;5;1;0;NA;NA;CLPECPM0564;8791649;PM;unknown;nestling;NA;NA;NA;NA;13,16;NA;NA
DIJ-036;sq_ph_dard;2020;07/05/2020;08/04/2020;NA;NA;9;9;7;1;0;NA;7636298;BRFAIPM0683;7636298;PM;female;more_than_one;16,83;19,43;72,00;NA;NA;NA;NA
DIJ-036;sq_ph_dard;2020;10/05/2020;08/04/2020;NA;NA;9;9;7;1;0;NA;7636298;LAPOLPM0043;8791984;PM;unknown;nestling;NA;NA;NA;NA;11,25;19,15;NA
DIJ-036;sq_ph_dard;2020;10/05/2020;08/04/2020;NA;NA;9;9;7;1;0;NA;7636298;LAPOLPM0044;8791985;PM;unknown;nestling;NA;NA;NA;NA;13,00;20,20;NA
DIJ-036;sq_ph_dard;2021;23/04/2021;05/04/2021;10/05/2021;NA;7;0;0;0;0;NA;NA;DIJ-036-2021;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;0;8876509;NA;CESINPM0135;8876509;PM;male;more_than_two;16,65;19,72;73,00;2,5;NA;NA;NA
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;0;8876509;NA;CESINPM0136;V011231;PM;unknown;nestling;NA;NA;NA;NA;11,49;18,37;38,00
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;0;8876509;NA;CESINPM0137;V011232;PM;unknown;nestling;NA;NA;NA;NA;13,78;19,39;42,00
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;0;8876509;NA;CESINPM0138;V011233;PM;unknown;nestling;NA;NA;NA;NA;13,70;18,91;41,50
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;0;8876509;NA;CESINPM0139;V011234;PM;unknown;nestling;NA;NA;NA;NA;13,95;20,27;41,00
DIJ-037;sq_ph_dard;2021;06/05/2021;03/04/2021;07/04/2021;23/04/2021;6;5;5;1;0;8876509;NA;CESINPM0140;V011235;PM;unknown;nestling;NA;NA;NA;NA;12,52;19,21;38,00
DIJ-038;sq_ph_dard;2020;14/04/2020;NA;NA;NA;9;0;0;0;0;NA;NA;DIJ-038-2020;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-038;sq_ph_dard;2022;08/05/2022;01/04/2022;10/04/2022;25/04/2022;11;NA;NA;NA;0;NA;NA;DIJ-038-2022;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-039;sq_ph_dard;2021;10/05/2021;23/04/2021;27/04/2021;NA;6;0;0;0;0;NA;NA;DIJ-039-2021;NA;PM;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-040;port_du_canal;2020;29/04/2020;23/03/2020;NA;NA;11;11;10;1;0;8382543;NA;LAPOLPM0015;8791851;PM;unknown;nestling;NA;NA;NA;NA;14,63;18,71;NA
DIJ-040;port_du_canal;2020;29/04/2020;23/03/2020;NA;NA;11;11;10;1;0;8382543;NA;LAPOLPM0020;8791850;PM;unknown;nestling;NA;NA;NA;NA;13,89;18,11;NA
DIJ-040;port_du_canal;2020;24/04/2020;23/03/2020;NA;NA;11;11;10;1;0;8382543;NA;STGARPM0032;8382543;PM;male;more_than_one;16,59;20,08;75,00;NA;NA;NA;NA
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0682;8877036;CC;female;more_than_one;NA;15,28;63,00;NA;NA;NA;NA
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0683;V010231;CC;unknown;nestling;NA;NA;NA;NA;10,93;17,19;37,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0684;V010232;CC;unknown;nestling;NA;NA;NA;NA;10,81;16,36;40,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0685;V010233;CC;unknown;nestling;NA;NA;NA;NA;10,06;15,94;39,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0686;V010234;CC;unknown;nestling;NA;NA;NA;NA;10,29;16,52;37,50
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0687;V010235;CC;unknown;nestling;NA;NA;NA;NA;10,40;16,65;39,50
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0688;V010236;CC;unknown;nestling;NA;NA;NA;NA;10,20;17,18;35,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0689;V010237;CC;unknown;nestling;NA;NA;NA;NA;10,93;17,42;40,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0690;V010238;CC;unknown;nestling;NA;NA;NA;NA;11,58;17,35;39,00
DIJ-040;port_du_canal;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;9;1;0;NA;8877036;THPAGCC0691;V010239;CC;unknown;nestling;NA;NA;NA;NA;10,88;17,39;40,50
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1088;V022306;PM;unknown;nestling;NA;NA;NA;NA;14,56;18,25;41,50
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1089;V022307;PM;unknown;nestling;NA;NA;NA;NA;15,83;18,87;44,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1090;V022308;PM;unknown;nestling;NA;NA;NA;NA;15,63;19,73;45,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1091;V022309;PM;unknown;nestling;NA;NA;NA;NA;16,18;20,26;49,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1092;V022310;PM;unknown;nestling;NA;NA;NA;NA;14,82;18,86;46,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1093;V022311;PM;unknown;nestling;NA;NA;NA;NA;14,33;19,34;40,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1094;V022312;PM;unknown;nestling;NA;NA;NA;NA;15,13;18,73;42,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1095;V022313;PM;unknown;nestling;NA;NA;NA;NA;13,64;18,73;38,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1096;V022314;PM;unknown;nestling;NA;NA;NA;NA;12,90;18,60;39,00
DIJ-040;port_du_canal;2022;04/05/2022;30/03/2022;06/04/2022;21/04/2022;9;9;10;1;1;NA;NA;CESINPM1097;V022315;PM;unknown;nestling;NA;NA;NA;NA;15,74;19,16;45,00
DIJ-041;port_du_canal;2019;16/05/2019;10/04/2019;20/04/2019;03/05/2019;12;5;0;0;0;NA;NA;DIJ-041-2019;NA;CC;unknown;nestling;NA;NA;NA;NA;NA;NA;NA
DIJ-041;port_du_canal;2021;04/05/2021;31/03/2021;07/04/2021;21/04/2021;9;9;4;1;0;NA;NA;CESINPM0062;V011167;PM;unknown;nestling;NA;NA;NA;NA;12,75;17,05;34,00
