id_nestbox;site;coord_x;coord_y;year;dist;species;breeding_window;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;father_id;father_cond;mother_id;mother_cond;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;mean_winter_t;sd_winter_t;lsource_0_m;lsource_0_iq;lsource_10_m;lsource_10_iq;lflux_0_m;lflux_0_iq;lflux_10_m;lflux_10_iq;lsource_vs150_m;lsource_vs150_iq;noise_m;noise_iq;trafic;age_class;strata_div;woodyveg_volume;woodyveg_sd;woody_area;vegetation_area;herbaceous_area;soft_manag_area;built_area;build_volume;build_sd;open_area;water_area
DIJ-010;pascal_joffre;855176,9131;6694993,361;2022;200;PM;early_2022;2022-04-01;2022-05-06;8;8,00000000000000;7;16,05428571428572;19,3400000000000;44,5714285714286;NA;0,348962573681550980;8876591;-5,70327625212370e-01;266,710000000000;449,370000000000;390,010000000000;-3,360000000000000;-2,9500000000000002;5,29520661157025;3,70277426379500;4,0;5,00;22,0;7,00;66,722238910;168,219292300;100,637121100;154,246698800;12;11,00;58,83959579;14,344982150;13644690,890000;1;2;195791,485800;5,159752191;26296;50114;23818;0,000000000;20887;1,408654453e+05;3,036338367;54599;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2019;50;PM;late_2019;2019-04-06;2019-05-08;7;5,00000000000000;5;16,00200000000000;NA;NA;NA;0,514756638878732686;NA;8,29236738982041e-01;268,460000000000;487,340000000000;339,210000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,0;3,50;24,5;4,50;94,297861850;226,350983200;133,049788000;221,567901900;15;5,00;63,24434280;6,649520874;1396807,964000;1;1;29338,634120;5,567700697;3377;5635;2258;0,000000000;313;1,912261993e+03;0,961378093;1902;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2019;100;PM;late_2019;2019-04-06;2019-05-08;7;5,00000000000000;5;16,00200000000000;NA;NA;NA;0,660897866012405966;NA;8,41360765226059e-01;268,460000000000;487,340000000000;339,210000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,0;5,50;23,0;6,00;68,614239080;206,793204200;107,626960100;198,321381700;15;6,00;62,06220627;8,454853058;4921441,739000;1;1;98151,310700;5,708481261;10486;20427;9941;0,000000000;1338;9,473876251e+03;1,983634994;9635;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2019;150;PM;late_2019;2019-04-06;2019-05-08;7;5,00000000000000;5;16,00200000000000;NA;NA;NA;0,333970935489151466;NA;9,47927462758202e-01;268,460000000000;487,340000000000;339,210000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,0;5,25;22,5;7,00;66,183162020;196,005145700;98,888245100;193,024307600;13;8,00;60,23246384;15,419181820;9062011,799000;1;1;157695,696000;5,473943891;18114;35877;17763;0,000000000;7438;4,603691737e+04;2,778879392;27335;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2019;200;PM;late_2019;2019-04-06;2019-05-08;7;5,00000000000000;5;16,00200000000000;NA;NA;NA;0,465157090453380218;NA;7,65947601210940e-01;268,460000000000;487,340000000000;339,210000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,0;5,00;22,0;7,00;72,306748480;162,674191900;99,444474040;148,176406400;12;11,00;58,76250076;14,314140320;13484659,690000;1;1;191697,464100;5,203470410;25669;49428;23759;0,000000000;22202;1,518664084e+05;2,588390380;53970;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2020;50;PM;early_2020;2020-03-29;2020-05-03;8;7,00000000000000;4;17,67000000000000;20,3400000000000;NA;8791857;1,298966178359041157;NA;7,73405178105923e-01;249,140000000000;484,290000000000;463,920000000000;-0,032000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;4,0;3,50;24,5;4,50;94,297861850;226,350983200;133,049788000;221,567901900;15;5,00;63,24434280;6,649520874;1396807,964000;1;1;29338,634120;5,567700697;3377;5635;2258;0,000000000;313;1,912261993e+03;0,961378093;1902;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2020;100;PM;early_2020;2020-03-29;2020-05-03;8;7,00000000000000;4;17,67000000000000;20,3400000000000;NA;8791857;1,298966178359041157;NA;7,23343827864910e-01;249,140000000000;484,290000000000;463,920000000000;-0,032000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;4,0;5,50;23,0;6,00;68,614239080;206,793204200;107,626960100;198,321381700;15;6,00;62,06220627;8,454853058;4921441,739000;1;1;98151,310700;5,708481261;10486;20427;9941;0,000000000;1338;9,473876251e+03;1,983634994;9635;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2020;150;PM;early_2020;2020-03-29;2020-05-03;8;7,00000000000000;4;17,67000000000000;20,3400000000000;NA;8791857;1,298966178359041157;NA;8,47464316945898e-01;249,140000000000;484,290000000000;463,920000000000;-0,032000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;4,0;5,25;22,5;7,00;66,183162020;196,005145700;98,888245100;193,024307600;13;8,00;60,23246384;15,419181820;9062011,799000;1;1;157695,696000;5,473943891;18114;35877;17763;0,000000000;7438;4,603691737e+04;2,778879392;27335;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2020;200;PM;early_2020;2020-03-29;2020-05-03;8;7,00000000000000;4;17,67000000000000;20,3400000000000;NA;8791857;1,298966178359041157;NA;5,87230001785950e-01;249,140000000000;484,290000000000;463,920000000000;-0,032000000000000;-0,0320000000000000;5,74497832817337;3,77193716082082;4,0;5,00;22,0;7,00;72,306748480;162,674191900;99,444474040;148,176406400;12;11,00;58,76250076;14,314140320;13484659,690000;1;1;191697,464100;5,203470410;25669;49428;23759;0,000000000;22202;1,518664084e+05;2,588390380;53970;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2021;50;PM;early_2021;2021-03-26;2021-04-27;8;7,00000000000000;4;13,15250000000000;19,4850000000000;34,5000000000000;NA;0,294887495785797926;8791927;2,00020500122945e+00;233,452333333333;432,565300000000;351,940000000000;-1,127936666666665;-1,5900066666666639;5,29520661157025;3,70277426379500;4,0;3,50;24,5;4,50;94,297861850;226,350983200;133,049788000;221,567901900;15;5,00;63,24434280;6,649520874;1396807,964000;1;1;29338,634120;5,567700697;3377;5635;2258;0,000000000;313;1,912261993e+03;0,961378093;1902;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2021;100;PM;early_2021;2021-03-26;2021-04-27;8;7,00000000000000;4;13,15250000000000;19,4850000000000;34,5000000000000;NA;0,544116969861244582;8791927;2,00020500122945e+00;236,594666666667;433,896733333333;351,940000000000;-1,281319999999998;-1,2605555555555541;5,29520661157025;3,70277426379500;4,0;5,50;23,0;6,00;68,614239080;206,793204200;107,626960100;198,321381700;15;6,00;62,06220627;8,454853058;4921441,739000;1;1;98151,310700;5,708481261;10486;20427;9941;0,000000000;1338;9,473876251e+03;1,983634994;9635;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2021;150;PM;early_2021;2021-03-26;2021-04-27;8;7,00000000000000;4;13,15250000000000;19,4850000000000;34,5000000000000;NA;0,004083484254588803;8791927;2,00020500122945e+00;226,137433333333;425,821799999999;351,940000000000;-1,261491666666666;-1,4299666666666639;5,29520661157025;3,70277426379500;4,0;5,25;22,5;7,00;66,183162020;196,005145700;98,888245100;193,024307600;13;8,00;60,23246384;15,419181820;9062011,799000;1;1;157695,696000;5,473943891;18114;35877;17763;0,000000000;7438;4,603691737e+04;2,778879392;27335;0
DIJ-011;pascal_joffre;855185,5231;6695038,799;2021;200;PM;early_2021;2021-03-26;2021-04-27;8;7,00000000000000;4;13,15250000000000;19,4850000000000;34,5000000000000;NA;0,230991606442779246;8791927;2,00020500122945e+00;228,150466666666;422,662422222222;351,940000000000;-1,168519999999998;-1,5754166666666625;5,29520661157025;3,70277426379500;4,0;5,00;22,0;7,00;72,306748480;162,674191900;99,444474040;148,176406400;12;11,00;58,76250076;14,314140320;13484659,690000;1;1;191697,464100;5,203470410;25669;49428;23759;0,000000000;22202;1,518664084e+05;2,588390380;53970;0
DIJ-012B;pascal_joffre;855204,0441;6695004,401;2021;50;PM;early_2021;2021-03-30;2021-05-05;5;3,00000000000000;3;17,46333333333333;19,4333333333333;46,1666666666667;NA;-0,432601655914721994;8876506;-2,45803540637799e+00;250,775733333334;475,988611111111;390,720000000000;-1,252299999999997;1,5600000000000001;5,29520661157025;3,70277426379500;4,0;6,00;22,5;5,50;71,586019800;157,742421000;126,611004600;158,285708600;14;6,50;65,96839905;6,003200531;2050225,419000;1;2;37690,381610;5,388099479;3662;4808;1146;0,000000000;230;1,449667236e+03;0,650465295;2812;0
DIJ-012B;pascal_joffre;855204,0441;6695004,401;2021;100;PM;early_2021;2021-03-30;2021-05-05;5;3,00000000000000;3;17,46333333333333;19,4333333333333;46,1666666666667;NA;-0,103511130525616765;8876506;-2,45803540637799e+00;249,937033333333;471,276533333334;390,720000000000;-1,245819999999998;1,5600000000000001;5,29520661157025;3,70277426379500;4,0;7,00;23,0;6,00;75,362807950;209,148186900;145,595049100;187,424283200;15;7,00;63,53730774;9,431400299;5756569,685000;1;2;85418,141750;5,719346726;9086;16303;7217;0,000000000;2478;1,598063754e+04;2,465533148;12619;0
DIJ-012B;pascal_joffre;855204,0441;6695004,401;2021;150;PM;early_2021;2021-03-30;2021-05-05;5;3,00000000000000;3;17,46333333333333;19,4333333333333;46,1666666666667;NA;-0,379534272626314784;8876506;-2,45803540637799e+00;249,214200000000;465,640733333333;390,720000000000;-1,348410000000000;1,5600000000000001;5,29520661157025;3,70277426379500;4,0;6,00;23,0;6,00;78,451804820;196,005145700;108,271136800;190,244746100;14;10,00;60,39179230;15,417897220;9819100,778000;1;2;131643,967500;5,504208498;15716;31137;15421;0,000000000;8863;5,292532507e+04;2,294691892;30650;0
DIJ-012B;pascal_joffre;855204,0441;6695004,401;2021;200;PM;early_2021;2021-03-30;2021-05-05;5;3,00000000000000;3;17,46333333333333;19,4333333333333;46,1666666666667;NA;-0,342984529870582422;8876506;-2,45803540637799e+00;251,889133333333;468,015122222222;390,720000000000;-1,252330000000000;1,5600000000000001;5,29520661157025;3,70277426379500;4,0;5,00;22,0;7,00;66,722238910;165,506157000;98,888245100;149,233144000;12;12,00;59,45122528;13,121723180;13697137,590000;1;2;192245,254700;5,180405489;25416;48420;23004;0,000000000;21865;1,490358815e+05;2,729536330;55315;0
DIJ-013;pascal_joffre;855107,8363;6695116,533;2021;50;CC;late_2021;2021-04-05;2021-05-15;10;10,00000000000000;7;7,82571428571429;15,4585714285714;31,3571428571429;NA;NA;NA;NA;246,755133333334;458,685033333333;445,140000000000;-1,819043333333335;1,5600000000000001;5,29520661157025;3,70277426379500;6,0;2,00;23,0;5,25;74,721992860;158,534204500;97,075531160;171,785739600;13;6,00;63,15696716;6,134262085;1413694,288000;1;1;16098,121660;4,598382711;2092;4079;1987;0,000000000;378;4,432421524e+03;2,987805083;3393;0
DIJ-013;pascal_joffre;855107,8363;6695116,533;2021;100;CC;late_2021;2021-04-05;2021-05-15;10;10,00000000000000;7;7,82571428571429;15,4585714285714;31,3571428571429;NA;NA;NA;NA;246,319683333334;455,995300000000;445,140000000000;-2,060960000000003;1,5600000000000001;5,29520661157025;3,70277426379500;5,0;4,50;19,0;7,50;46,525257490;157,033007500;82,309254260;163,196824900;13;9,00;61,26040649;9,529052734;3104689,750000;1;1;72692,407360;5,585502023;8545;19686;11141;0,000000000;2698;2,385534247e+04;4,376782687;9016;0
DIJ-013;pascal_joffre;855107,8363;6695116,533;2021;150;CC;late_2021;2021-04-05;2021-05-15;10;10,00000000000000;7;7,82571428571429;15,4585714285714;31,3571428571429;NA;NA;NA;NA;243,808166666667;458,209766666667;445,140000000000;-2,108526666666670;1,5600000000000001;5,29520661157025;3,70277426379500;4,0;4,00;20,0;5,75;57,570305280;158,801481700;86,711071950;160,387112400;11;10,00;59,61055374;11,524550440;7417140,938000;1;1;139507,548200;5,143182630;18941;36739;17798;0,000000000;8622;6,679784509e+04;3,562307054;25289;0
DIJ-013;pascal_joffre;855107,8363;6695116,533;2021;200;CC;late_2021;2021-04-05;2021-05-15;10;10,00000000000000;7;7,82571428571429;15,4585714285714;31,3571428571429;NA;NA;NA;NA;243,169383333334;458,264650000000;445,140000000000;-2,001733333333337;1,5600000000000001;5,29520661157025;3,70277426379500;3,0;4,00;20,0;6,00;61,573618510;162,674191900;95,332984420;162,907233900;9;10,00;58,46439743;11,990982060;11902580,460000;1;1;205633,935500;5,015070525;30181;56523;26342;0,000000000;18138;1,280490347e+05;3,187413828;50939;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2019;50;PM;early_2019;2019-04-02;2019-05-05;8;8,00000000000000;6;15,19000000000000;NA;NA;NA;0,247014052480086038;NA;7,24777359270720e-01;275,350000000000;472,490000000000;343,820000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;2,0;8,00;20,0;4,00;5,764803101;20,089040570;31,516426470;12,017380410;15;7,00;63,29059982;8,449707031;1073252,740000;1;2;27329,286740;5,065629765;2774;5917;3143;0,000000000;483;3,664409256e+03;2,485458381;1450;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2019;100;PM;early_2019;2019-04-02;2019-05-05;8;8,00000000000000;6;15,19000000000000;NA;NA;NA;0,131019164732554205;NA;6,43112207694279e-01;275,350000000000;472,490000000000;343,820000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;5,0;6,00;23,0;7,25;47,460110600;108,074922200;71,024883510;115,264438000;13;9,00;62,07248306;16,313495640;4410200,672000;1;2;82534,878910;5,071961141;9677;16968;7291;0,000000000;2794;1,810967622e+04;2,943253999;11638;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2019;150;PM;early_2019;2019-04-02;2019-05-05;8;8,00000000000000;6;15,19000000000000;NA;NA;NA;-0,056169127400537443;NA;7,90067388712979e-01;275,350000000000;472,490000000000;343,820000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,5;5,00;22,0;6,50;55,496073040;167,766868200;86,711071950;163,501530100;12;10,00;58,89099503;15,825222020;7897299,787000;1;2;138631,484800;5,285760339;17143;33729;16586;0,000000000;9352;6,203898488e+04;3,162177801;27569;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2019;200;PM;early_2019;2019-04-02;2019-05-05;8;8,00000000000000;6;15,19000000000000;NA;NA;NA;0,161898588712272390;NA;6,24953943830679e-01;275,350000000000;472,490000000000;343,820000000000;-0,676000000000000;0,0510000000000000;5,74497832817337;3,77193716082082;4,0;5,00;21,0;7,00;74,528344990;172,905450200;104,381479700;164,573560000;11;10,00;58,33590317;14,406654360;12907441,730000;1;2;198812,657300;5,129126119;28148;54165;26017;0,000000000;18638;1,262012121e+05;3,197918918;52797;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2022;50;PM;early_2022;2022-04-01;2022-05-06;8;8,00000000000000;5;15,76800000000000;19,2180000000000;46,6000000000000;NA;0,219141057258057104;8876590;1,42002255487770e+00;266,710000000000;449,370000000000;390,010000000000;-3,360000000000000;-2,9500000000000002;5,29520661157025;3,70277426379500;2,0;8,00;20,0;4,00;5,764803101;20,089040570;31,516426470;12,017380410;15;7,00;63,29059982;8,449707031;1073252,740000;1;2;27329,286740;5,065629765;2774;5917;3143;0,000000000;483;3,664409256e+03;2,485458381;1450;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2022;100;PM;early_2022;2022-04-01;2022-05-06;8;8,00000000000000;5;15,76800000000000;19,2180000000000;46,6000000000000;NA;0,010266827688079242;8876590;1,42002255487770e+00;266,710000000000;449,370000000000;390,010000000000;-3,360000000000000;-2,9500000000000002;5,29520661157025;3,70277426379500;5,0;6,00;23,0;7,25;47,460110600;108,074922200;71,024883510;115,264438000;13;9,00;62,07248306;16,313495640;4410200,672000;1;2;82534,878910;5,071961141;9677;16968;7291;0,000000000;2794;1,810967622e+04;2,943253999;11638;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2022;150;PM;early_2022;2022-04-01;2022-05-06;8;8,00000000000000;5;15,76800000000000;19,2180000000000;46,6000000000000;NA;-0,075339600636656345;8876590;1,42002255487770e+00;266,710000000000;449,370000000000;390,010000000000;-3,360000000000000;-2,9500000000000002;5,29520661157025;3,70277426379500;4,5;5,00;22,0;6,50;55,496073040;167,766868200;86,711071950;163,501530100;12;10,00;58,89099503;15,825222020;7897299,787000;1;2;138631,484800;5,285760339;17143;33729;16586;0,000000000;9352;6,203898488e+04;3,162177801;27569;0
DIJ-015;pascal_joffre;855104,7523;6695020,046;2022;200;PM;early_2022;2022-04-01;2022-05-06;8;8,00000000000000;5;15,76800000000000;19,2180000000000;46,6000000000000;NA;0,135467026739825330;8876590;1,42002255487770e+00;266,710000000000;449,370000000000;390,010000000000;-3,360000000000000;-2,9500000000000002;5,29520661157025;3,70277426379500;4,0;5,00;21,0;7,00;74,528344990;172,905450200;104,381479700;164,573560000;11;10,00;58,33590317;14,406654360;12907441,730000;1;2;198812,657300;5,129126119;28148;54165;26017;0,000000000;18638;1,262012121e+05;3,197918918;52797;0
DIJ-016;chevreul;854367,7471;6691723,742;2019;50;CC;late_2019;2019-04-04;2019-05-10;11;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;282,730000000000;494,300000000000;392,450000000000;-1,157000000000000;-0,0040000000000000;6,02900000000000;3,77575221188514;11,5;9,50;22,0;6,25;67,866722920;53,691772340;101,560023600;86,549436200;17;9,00;55,44536972;6,722660065;69650,293960;2;3;25090,068440;5,300354573;2243;4080;1837;0,000000000;635;5,885340302e+03;6,553964538;3135;0
DIJ-016;chevreul;854367,7471;6691723,742;2019;100;CC;late_2019;2019-04-04;2019-05-10;11;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;282,730000000000;494,300000000000;392,450000000000;-1,157000000000000;-0,0040000000000000;6,02900000000000;3,77575221188514;8,5;9,00;23,0;8,25;78,214222940;96,331517100;127,263362200;108,709367600;15;12,00;54,80533981;11,419754980;1225155,564000;2;3;55408,672840;5,223682035;6126;12799;6673;0,000000000;5829;4,339988777e+04;6,397991772;12772;0
DIJ-016;chevreul;854367,7471;6691723,742;2019;150;CC;late_2019;2019-04-04;2019-05-10;11;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;282,730000000000;494,300000000000;392,450000000000;-1,157000000000000;-0,0040000000000000;6,02900000000000;3,77575221188514;6,0;8,50;24,0;9,75;71,411169880;113,240611700;101,560023600;136,657837900;13;15,00;53,78129578;10,202514650;2248855,208000;2;3;98257,786910;4,829149318;13397;28805;15408;0,000000000;14638;1,122848118e+05;5,640457104;27207;0
DIJ-016;chevreul;854367,7471;6691723,742;2019;200;CC;late_2019;2019-04-04;2019-05-10;11;10,00000000000000;0;NA;NA;NA;NA;NA;NA;NA;282,730000000000;494,300000000000;392,450000000000;-1,157000000000000;-0,0040000000000000;6,02900000000000;3,77575221188514;4,0;8,25;25,5;13,50;54,370516780;117,121456900;88,679884850;134,169741900;12;16,00;53,58217621;10,430084230;3708185,034000;2;3;182170,468100;4,839347042;26076;52106;26030;0,000000000;25536;1,848954723e+05;4,863292976;47958;0
DIJ-016;chevreul;854367,7471;6691723,742;2021;50;CC;late_2021;2021-04-05;2021-05-13;12;10,00000000000000;2;6,03500000000000;12,0100000000000;17,5000000000000;NA;NA;NA;NA;249,990000000000;453,160000000000;384,420000000000;-0,370000000000000;-1,5000000000000000;5,62514462809917;3,90641847085695;11,5;9,50;22,0;6,25;67,866722920;53,691772340;101,560023600;86,549436200;17;9,00;55,44536972;6,722660065;69650,293960;2;3;25090,068440;5,300354573;2243;4080;1837;0,000000000;635;5,885340302e+03;6,553964538;3135;0
DIJ-016;chevreul;854367,7471;6691723,742;2021;100;CC;late_2021;2021-04-05;2021-05-13;12;10,00000000000000;2;6,03500000000000;12,0100000000000;17,5000000000000;NA;NA;NA;NA;249,990000000000;453,160000000000;384,420000000000;-0,370000000000000;-1,5000000000000000;5,62514462809917;3,90641847085695;8,5;9,00;23,0;8,25;78,214222940;96,331517100;127,263362200;108,709367600;15;12,00;54,80533981;11,419754980;1225155,564000;2;3;55408,672840;5,223682035;6126;12799;6673;0,000000000;5829;4,339988777e+04;6,397991772;12772;0
DIJ-016;chevreul;854367,7471;6691723,742;2021;150;CC;late_2021;2021-04-05;2021-05-13;12;10,00000000000000;2;6,03500000000000;12,0100000000000;17,5000000000000;NA;NA;NA;NA;249,990000000000;453,160000000000;384,420000000000;-0,370000000000000;-1,5000000000000000;5,62514462809917;3,90641847085695;6,0;8,50;24,0;9,75;71,411169880;113,240611700;101,560023600;136,657837900;13;15,00;53,78129578;10,202514650;2248855,208000;2;3;98257,786910;4,829149318;13397;28805;15408;0,000000000;14638;1,122848118e+05;5,640457104;27207;0
DIJ-016;chevreul;854367,7471;6691723,742;2021;200;CC;late_2021;2021-04-05;2021-05-13;12;10,00000000000000;2;6,03500000000000;12,0100000000000;17,5000000000000;NA;NA;NA;NA;249,990000000000;453,160000000000;384,420000000000;-0,370000000000000;-1,5000000000000000;5,62514462809917;3,90641847085695;4,0;8,25;25,5;13,50;54,370516780;117,121456900;88,679884850;134,169741900;12;16,00;53,58217621;10,430084230;3708185,034000;2;3;182170,468100;4,839347042;26076;52106;26030;0,000000000;25536;1,848954723e+05;4,863292976;47958;0
